birthPlaceCountry,countryofResidency,deathTime,firstName,isActive,lastName,legalName,listedCompany,maritalStatus,middleName,name,nameAlias,nationality,occupation,organizationSymbol,partyId,partyType,sourceOfIncome,title,website,gender,homePhone,alternatePhone,cellPhone,primaryPhone,workPhone,alternateEmail,companyEmail,personalEmail,workEmail,isIndividual
US,US,,,1,,,,,,,,US,,,214,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,216,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,218,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,219,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,221,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,223,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,224,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,225,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,230,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,234,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,237,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,238,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,239,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,246,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,248,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,253,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,260,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,261,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,263,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,264,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,265,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,266,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,267,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,273,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,275,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,276,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,277,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,278,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,279,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,282,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,285,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,286,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,288,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,289,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,290,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,291,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,295,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,297,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,298,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,300,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,304,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,306,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,309,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,310,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,314,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,316,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,317,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,319,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,320,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,322,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,323,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,326,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,327,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,328,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,329,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,330,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,336,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,339,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,341,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,342,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,344,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,346,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,347,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,349,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,351,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,355,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,359,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,360,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,368,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,369,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,370,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,372,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,375,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,377,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,380,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,381,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,382,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,384,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,385,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,386,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,393,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,394,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,395,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,398,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,403,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,405,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,408,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,411,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,413,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,414,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,416,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,418,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,419,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,420,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,422,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,423,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,428,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,431,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,434,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,435,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,438,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,441,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,442,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,443,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,444,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,446,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,447,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,449,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,450,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,453,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,455,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,459,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,462,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,464,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,465,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,470,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,473,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,475,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,476,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,477,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,478,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,479,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,481,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,482,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,483,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,484,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,485,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,486,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,487,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,489,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,490,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,491,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,493,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,497,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,498,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,499,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,501,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,502,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,503,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,505,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,507,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,508,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,509,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,510,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,511,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,513,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,514,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,517,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,519,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,520,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,521,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,522,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,528,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,529,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,530,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,533,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,534,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,537,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,539,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,540,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,541,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,542,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,544,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,547,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,548,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,550,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,551,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,556,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,559,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,561,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,564,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,565,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,566,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,567,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,569,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,571,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,574,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,576,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,578,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,581,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,582,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,584,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,587,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,590,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,591,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,594,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,595,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,596,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,600,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,601,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,603,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,604,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,606,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,607,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,609,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,610,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,612,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,613,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,615,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,616,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,617,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,621,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,622,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,623,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,624,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,625,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,626,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,629,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,630,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,631,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,633,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,634,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,637,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,639,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,641,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,643,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,644,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,645,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,647,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,648,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,649,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,650,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,651,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,652,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,654,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,657,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,658,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,660,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,663,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,664,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,666,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,667,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,669,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,671,Individual,,,,,,,,,,,,,,
US,US,,,1,,,,,,,,US,,,674,Individual,,,,,,,,,,,,,,
